TCGAlong.id	mDNAsi
TCGA-E6-A2P9-01A-11D-A19Z-05	0.173077765
TCGA-E6-A8L9-01A-21D-A37Q-05	0.244914875
TCGA-E7-A3X6-01A-12D-A231-05	0.264103028
TCGA-E7-A3Y1-01A-11D-A231-05	0.261758174
TCGA-E7-A4IJ-01A-31D-A26N-05	0.224551943
TCGA-E7-A4XJ-01A-11D-A26N-05	0.176984313
TCGA-E7-A519-01A-11D-A26N-05	0.128500004
TCGA-E7-A541-01A-11D-A26N-05	0.161916541
TCGA-E7-A5KE-01A-11D-A28N-05	0.355436184
TCGA-E7-A5KF-01A-11D-A28N-05	0.217375424
TCGA-E7-A677-01A-11D-A30F-05	0.248742214
TCGA-E7-A678-01A-11D-A30F-05	0.288313556
TCGA-E7-A6MD-01A-41D-A34V-05	0.248743468
TCGA-E7-A6ME-01A-22D-A32C-05	0.214752331
TCGA-E7-A6MF-01A-12D-A32C-05	0.234068298
TCGA-E7-A7DU-01A-11D-A32C-05	0.298170941
TCGA-E7-A7DV-01A-11D-A33I-05	0.255962133
TCGA-E7-A7PW-01A-11D-A34V-05	0.201900337
TCGA-E7-A7XN-01A-11D-A34V-05	0.201996914
TCGA-E7-A85H-01A-11D-A34V-05	0.120722014
TCGA-E7-A8O7-01A-11D-A365-05	0.202320806
TCGA-E7-A8O8-01A-11D-A365-05	0.352591343
TCGA-E7-A97P-01A-11D-A38H-05	0.207509299
TCGA-E7-A97Q-01A-11D-A38H-05	0.326793631
TCGA-E8-A242-01A-21D-A16P-05	0.093235725
TCGA-E8-A2EA-01A-11D-A17Y-05	0.124757721
TCGA-E8-A2JQ-01A-11D-A19K-05	0.125535327
TCGA-E8-A2JQ-11A-11D-A19K-05	0.098782011
TCGA-E8-A3X7-01A-11D-A231-05	0.087099473
TCGA-E8-A413-01A-21D-A23O-05	0.108438344
TCGA-E8-A414-01A-11D-A23O-05	0.123227612
TCGA-E8-A415-01A-11D-A23O-05	0.108996358
TCGA-E8-A416-01A-11D-A23O-05	0.102958547
TCGA-E8-A417-01A-21D-A23O-05	0.110407788
TCGA-E8-A418-01A-11D-A23O-05	0.104192068
TCGA-E8-A419-01A-11D-A23O-05	0.111548188
TCGA-E8-A432-01A-11D-A23O-05	0.11443831
TCGA-E8-A433-01A-11D-A23O-05	0.108972224
TCGA-E8-A434-01A-11D-A23O-05	0.101005456
TCGA-E8-A436-01A-12D-A23V-05	0.09447789
TCGA-E8-A437-01A-12D-A23V-05	0.120692414
TCGA-E8-A438-01A-11D-A23V-05	0.115457931
TCGA-E8-A44K-01A-21D-A23V-05	0.092373689
TCGA-E8-A44M-01A-21D-A23V-05	0.118034383
TCGA-E9-A1N3-01A-12D-A161-05	0.076518673
TCGA-E9-A1N4-01A-11D-A14N-05	0.216296902
TCGA-E9-A1N4-11A-33D-A14N-05	0.141490864
TCGA-E9-A1N5-01A-11D-A14H-05	0.098316962
TCGA-E9-A1N5-11A-41D-A14H-05	0.140770186
TCGA-E9-A1N6-01A-11D-A145-05	0.141917116
TCGA-E9-A1N6-11A-32D-A145-05	0.136791603
TCGA-E9-A1N8-01A-11D-A145-05	0.21635288
TCGA-E9-A1N8-11A-42D-A145-05	0.148915762
TCGA-E9-A1N9-01A-11D-A14H-05	0.10439104
TCGA-E9-A1NA-01A-11D-A145-05	0.105479136
TCGA-E9-A1NA-11A-33D-A145-05	0.132590689
TCGA-E9-A1NC-01A-12D-A161-05	0.170580171
TCGA-E9-A1ND-01A-11D-A145-05	0.155234553
TCGA-E9-A1ND-11A-43D-A145-05	0.135420004
TCGA-E9-A1NE-01A-21D-A14N-05	0.120282484
TCGA-E9-A1NE-11A-43D-A14N-05	0.146180557
TCGA-E9-A1NF-01A-11D-A14H-05	0.138740148
TCGA-E9-A1NG-01A-21D-A14N-05	0.171346026
TCGA-E9-A1NG-11A-52D-A14N-05	0.131562541
TCGA-E9-A1NH-01A-11D-A14H-05	0.100667135
TCGA-E9-A1NI-01A-11D-A14H-05	0.153119191
TCGA-E9-A1QZ-01A-21D-A16A-05	0.147726641
TCGA-E9-A1R0-01A-22D-A16G-05	0.146405747
TCGA-E9-A1R2-01A-11D-A14H-05	0.102150526
TCGA-E9-A1R3-01A-31D-A14N-05	0.224833386
TCGA-E9-A1R4-01A-21D-A14H-05	0.19410278
TCGA-E9-A1R5-01A-11D-A14N-05	0.107320487
TCGA-E9-A1R6-01A-11D-A14H-05	0.083244354
TCGA-E9-A1R7-01A-11D-A14N-05	0.139104734
TCGA-E9-A1R7-11A-42D-A14N-05	0.128848403
TCGA-E9-A1RA-01A-11D-A14H-05	0.10547466
TCGA-E9-A1RB-01A-11D-A161-05	0.13496538
TCGA-E9-A1RB-11A-33D-A161-05	0.080567781
TCGA-E9-A1RC-01A-11D-A161-05	0.052276946
TCGA-E9-A1RD-01A-11D-A161-05	0.066628461
TCGA-E9-A1RD-11A-33D-A161-05	0.143004675
TCGA-E9-A1RE-01A-11D-A161-05	0.170168344
TCGA-E9-A1RF-01A-11D-A161-05	0.081364424
TCGA-E9-A1RG-01A-11D-A14H-05	0.240000554
TCGA-E9-A1RH-01A-21D-A16A-05	0.219345833
TCGA-E9-A1RH-11A-34D-A16A-05	0.129186136
TCGA-E9-A1RI-01A-11D-A16A-05	0.076661338
TCGA-E9-A226-01A-21D-A161-05	0.081409944
TCGA-E9-A227-01A-11D-A161-05	0.165176843
TCGA-E9-A228-01A-31D-A161-05	0.049607042
TCGA-E9-A229-01A-31D-A161-05	0.139267318
TCGA-E9-A22A-01A-11D-A161-05	0.063358793
TCGA-E9-A22B-01A-11D-A161-05	0.053441744
TCGA-E9-A22D-01A-11D-A161-05	0.05964528
TCGA-E9-A22E-01A-11D-A161-05	0.11767805
TCGA-E9-A22G-01A-11D-A161-05	0.142923228
TCGA-E9-A22H-01A-11D-A161-05	0.151078747
TCGA-E9-A243-01A-21D-A16A-05	0.155142134
TCGA-E9-A244-01A-11D-A16A-05	0.155273786
TCGA-E9-A245-01A-22D-A16G-05	0.149801884
TCGA-E9-A247-01A-11D-A16A-05	0.079996281
TCGA-E9-A248-01A-11D-A16A-05	0.190372117
TCGA-E9-A249-01A-11D-A16A-05	0.109154738
TCGA-E9-A24A-01A-11D-A16A-05	0.140532347
TCGA-E9-A295-01A-11D-A16G-05	0.126167713
TCGA-E9-A2JS-01A-11D-A17Z-05	0.093509023
TCGA-E9-A2JT-01A-22D-A18O-05	0.119688179
TCGA-E9-A3HO-01A-11D-A212-05	0.14742538
TCGA-E9-A3Q9-01A-11D-A21R-05	0.248829442
TCGA-E9-A3QA-01A-61D-A22B-05	0.150056542
TCGA-E9-A3X8-01A-31D-A230-05	0.100669832
TCGA-E9-A54X-01A-11D-A268-05	0.14821346
TCGA-E9-A54Y-01A-11D-A268-05	0.246179169
TCGA-E9-A5FK-01A-11D-A27Y-05	0.117879078
TCGA-E9-A5FL-01A-11D-A27Y-05	0.186343057
TCGA-E9-A5UO-01A-11D-A28C-05	0.140684533
TCGA-E9-A5UP-01A-11D-A28C-05	0.117276944
TCGA-E9-A6HE-01A-11D-A31V-05	0.109344077
TCGA-EA-A1QS-01A-61D-A230-05	0.135284455
TCGA-EA-A1QT-01A-11D-A14Z-05	0.379720575
TCGA-EA-A3HQ-01A-11D-A212-05	0.247678196
TCGA-EA-A3HR-01A-11D-A212-05	0.227759168
TCGA-EA-A3HS-01A-11D-A212-05	0.170164415
TCGA-EA-A3HT-01A-61D-A21R-05	0.184932738
TCGA-EA-A3HU-01A-11D-A212-05	0.157456781
TCGA-EA-A3QD-01A-32D-A230-05	0.122750863
TCGA-EA-A3QE-01A-21D-A21R-05	0.170217854
TCGA-EA-A3Y4-01A-51D-A244-05	0.232960461
TCGA-EA-A410-01A-11D-A244-05	0.324856879
TCGA-EA-A411-01A-11D-A244-05	0.323707186
TCGA-EA-A439-01A-11D-A244-05	0.128470425
TCGA-EA-A43B-01A-81D-A244-05	0.163128446
TCGA-EA-A44S-01A-12D-A26S-05	0.2564388
TCGA-EA-A4BA-01A-21D-A26S-05	0.174120975
TCGA-EA-A50E-01A-21D-A26S-05	0.160922695
TCGA-EA-A556-01A-11D-A26S-05	0.235956626
TCGA-EA-A5FO-01A-21D-A28C-05	0.201381179
TCGA-EA-A5O9-01A-11D-A28C-05	0.226769429
TCGA-EA-A5ZD-01A-11D-A28C-05	0.207667728
TCGA-EA-A5ZE-01A-11D-A28C-05	0.138412836
TCGA-EA-A5ZF-01A-11D-A28C-05	0.198277861
TCGA-EA-A6QX-01A-12D-A340-05	0.227206738
TCGA-EA-A78R-01A-11D-A32T-05	0.167609179
TCGA-EA-A97N-01A-11D-A388-05	0.27788751
TCGA-EB-A1NK-01A-11D-A19B-05	0.240235487
TCGA-EB-A24C-01A-11D-A19C-05	0.123092857
TCGA-EB-A24D-01A-11D-A19C-05	0.058486134
TCGA-EB-A299-01A-21D-A19C-05	0.189325907
TCGA-EB-A3HV-01A-11D-A21B-05	0.166567841
TCGA-EB-A3XB-01A-11D-A23D-05	0.187136324
TCGA-EB-A3XC-01A-11D-A23D-05	0.266625251
TCGA-EB-A3XD-01A-22D-A23D-05	0.139391103
TCGA-EB-A3XE-01A-12D-A23D-05	0.101488166
TCGA-EB-A3XF-01A-31D-A23D-05	0.233841979
TCGA-EB-A3Y6-01A-21D-A23D-05	0.167724967
TCGA-EB-A3Y7-01A-11D-A23D-05	0.148988345
TCGA-EB-A41A-01A-11D-A24V-05	0.154111575
TCGA-EB-A41B-01A-11D-A24V-05	0.13267625
TCGA-EB-A42Y-01A-12D-A24V-05	0.264335516
TCGA-EB-A42Z-01A-12D-A24V-05	0.166664766
TCGA-EB-A430-01A-11D-A24V-05	0.338077494
TCGA-EB-A431-01A-11D-A25S-05	0.235421917
TCGA-EB-A44N-01A-11D-A25S-05	0.187358163
TCGA-EB-A44O-01A-11D-A25S-05	0.202962752
TCGA-EB-A44P-01A-11D-A25S-05	0.139275141
TCGA-EB-A44Q-06A-11D-A25S-05	0.20883418
TCGA-EB-A44R-06A-41D-A25S-05	0.112822573
TCGA-EB-A4IQ-01A-12D-A25S-05	0.13114875
TCGA-EB-A4IS-01A-21D-A25S-05	0.194780106
TCGA-EB-A4OY-01A-11D-A25S-05	0.083264325
TCGA-EB-A4OZ-01A-12D-A25S-05	0.175733154
TCGA-EB-A4P0-01A-41D-A25S-05	0.28399001
TCGA-EB-A4XL-01A-11D-A27L-05	0.26095526
TCGA-EB-A51B-01A-11D-A27L-05	0.185505334
TCGA-EB-A550-01A-61D-A27L-05	0.175657561
TCGA-EB-A551-01A-21D-A27L-05	0.160187149
TCGA-EB-A553-01A-12D-A27L-05	0.157041676
TCGA-EB-A57M-01A-51D-A30Z-05	0.220230212
TCGA-EB-A5FP-01A-11D-A27L-05	0.273845922
TCGA-EB-A5KH-06A-11D-A27L-05	0.258273963
TCGA-EB-A5SE-01A-11D-A30Z-05	0.207957231
TCGA-EB-A5SF-01A-11D-A30Z-05	0.164245789
TCGA-EB-A5SG-06A-11D-A30Z-05	0.203842153
TCGA-EB-A5SH-06A-11D-A30Z-05	0.094470403
TCGA-EB-A5UL-06A-11D-A30Z-05	0.234841883
TCGA-EB-A5UM-01A-11D-A30Z-05	0.097370049
TCGA-EB-A5UN-06A-11D-A30Z-05	0.148231826
TCGA-EB-A5VU-01A-21D-A32S-05	0.259016749
TCGA-EB-A5VV-06A-11D-A32S-05	0.145304408
TCGA-EB-A6L9-06A-11D-A32S-05	0.163209499
TCGA-EB-A6QY-01A-12D-A32S-05	0.327688631
TCGA-EB-A6QZ-01A-12D-A32S-05	0.234771582
TCGA-EB-A6R0-01A-12D-A32S-05	0.237174679
TCGA-EB-A82B-01A-11D-A34V-05	0.116307531
TCGA-EB-A82C-01A-11D-A34V-05	0.153992194
TCGA-EB-A85I-01A-11D-A34V-05	0.14303509
TCGA-EB-A85J-01A-12D-A34V-05	0.105655048
TCGA-EB-A97M-01A-11D-A38H-05	0.164053843
TCGA-EC-A1NJ-01A-31D-A14H-05	0.180304854
TCGA-EC-A1QX-01A-31D-A16G-05	0.168327703
TCGA-EC-A24G-01A-11D-A16G-05	0.190563414
TCGA-ED-A459-01A-11D-A264-05	0.153187862
TCGA-ED-A4XI-01A-11D-A264-05	0.092813029
TCGA-ED-A5KG-01A-11D-A27W-05	0.119132385
TCGA-ED-A627-01A-12D-A30Y-05	0.135753463
TCGA-ED-A66X-01A-11D-A30Y-05	0.134312403
TCGA-ED-A66Y-01A-11D-A30Y-05	0.110340485
TCGA-ED-A7PX-01A-51D-A356-05	0.145038664
TCGA-ED-A7PY-01A-11D-A341-05	0.072012503
TCGA-ED-A7PZ-01A-11D-A341-05	0.494562101
TCGA-ED-A7XO-01A-11D-A356-05	0.225328561
TCGA-ED-A7XP-01A-11D-A356-05	0.094587567
TCGA-ED-A82E-01A-11D-A356-05	0.027024221
TCGA-ED-A8O5-01A-11D-A369-05	0.081033246
TCGA-ED-A8O6-01A-11D-A369-05	0.148621216
TCGA-ED-A97K-01A-21D-A383-05	0.157489534
TCGA-EE-A17X-06A-11D-A19C-05	0.296383003
TCGA-EE-A17Y-06A-11D-A19B-05	0.204714743
TCGA-EE-A17Z-06A-11D-A19B-05	0.212222427
TCGA-EE-A180-06A-11D-A21B-05	0.168555157
TCGA-EE-A181-06A-11D-A19B-05	0.264199918
TCGA-EE-A182-06A-11D-A19B-05	0.151835772
TCGA-EE-A183-06A-11D-A19B-05	0.137944919
TCGA-EE-A184-06A-11D-A19B-05	0.201319924
TCGA-EE-A185-06A-11D-A19B-05	0.26750156
TCGA-EE-A20B-06A-11D-A19B-05	0.216911461
TCGA-EE-A20C-06A-11D-A19B-05	0.192780777
TCGA-EE-A20F-06A-21D-A19B-05	0.218254479
TCGA-EE-A20H-06A-11D-A19C-05	0.223320653
TCGA-EE-A20I-06A-11D-A19B-05	0.342911577
TCGA-EE-A29A-06A-12D-A19B-05	0.133818407
TCGA-EE-A29B-06A-11D-A19C-05	0.058717324
TCGA-EE-A29C-06A-21D-A19C-05	0.197015394
TCGA-EE-A29D-06A-11D-A19C-05	0.150034571
TCGA-EE-A29E-06A-11D-A19C-05	0.217765963
TCGA-EE-A29G-06A-12D-A19B-05	0.183885024
TCGA-EE-A29H-06A-12D-A19C-05	0.351735639
TCGA-EE-A29L-06A-12D-A19B-05	0.324037363
TCGA-EE-A29M-06A-11D-A19B-05	0.31614052
TCGA-EE-A29N-06A-12D-A19C-05	0.171492484
TCGA-EE-A29P-06A-11D-A19C-05	0.146377933
TCGA-EE-A29Q-06A-11D-A19C-05	0.233628022
TCGA-EE-A29R-06A-11D-A19C-05	0.204580989
TCGA-EE-A29S-06A-11D-A19C-05	0.212992339
TCGA-EE-A29T-06A-11D-A19C-05	0.106026533
TCGA-EE-A29V-06A-12D-A19C-05	0.216632126
TCGA-EE-A29W-06A-11D-A19B-05	0.132419656
TCGA-EE-A29X-06A-11D-A19B-05	0.176957818
TCGA-EE-A2A0-06A-11D-A19B-05	0.160757066
TCGA-EE-A2A1-06A-11D-A19C-05	0.154683624
TCGA-EE-A2A2-06A-11D-A19B-05	0.341949975
TCGA-EE-A2A5-06A-11D-A19C-05	0.177771459
TCGA-EE-A2A6-06A-11D-A19C-05	0.115009036
TCGA-EE-A2GB-06A-11D-A19C-05	0.275055117
TCGA-EE-A2GC-06A-11D-A19C-05	0.12133544
TCGA-EE-A2GD-06A-11D-A19B-05	0.118962181
TCGA-EE-A2GE-06A-11D-A19B-05	0.199710616
TCGA-EE-A2GH-06A-11D-A19B-05	0.196937331
TCGA-EE-A2GI-06A-11D-A19B-05	0.211124973
TCGA-EE-A2GJ-06A-11D-A19B-05	0.129732048
TCGA-EE-A2GK-06A-11D-A19B-05	0.108823203
TCGA-EE-A2GL-06A-11D-A19B-05	0.087213446
TCGA-EE-A2GM-06B-11D-A19B-05	0.301309534
TCGA-EE-A2GN-06A-11D-A19B-05	0.172303922
TCGA-EE-A2GO-06A-11D-A19B-05	0.147213029
TCGA-EE-A2GP-06A-11D-A19C-05	0.190740273
TCGA-EE-A2GR-06A-11D-A19C-05	0.159617707
TCGA-EE-A2GS-06A-12D-A19C-05	0.158886283
TCGA-EE-A2GT-06A-12D-A19C-05	0.211553626
TCGA-EE-A2GU-06A-11D-A19B-05	0.107431219
TCGA-EE-A2M5-06A-12D-A19C-05	0.241759186
TCGA-EE-A2M6-06A-12D-A19C-05	0.278680389
TCGA-EE-A2M7-06A-11D-A19C-05	0.155781031
TCGA-EE-A2M8-06A-12D-A19B-05	0.144941069
TCGA-EE-A2MC-06A-12D-A19C-05	0.17624128
TCGA-EE-A2MD-06A-11D-A19C-05	0.186365169
TCGA-EE-A2ME-06A-11D-A19C-05	0.105177553
TCGA-EE-A2MF-06A-11D-A21B-05	0.114036227
TCGA-EE-A2MG-06A-11D-A19C-05	0.130518149
TCGA-EE-A2MH-06A-11D-A19C-05	0.134952432
TCGA-EE-A2MI-06A-11D-A19C-05	0.190234903
TCGA-EE-A2MJ-06A-11D-A19C-05	0.119533083
TCGA-EE-A2MK-06A-11D-A19B-05	0.213685758
TCGA-EE-A2ML-06A-11D-A19C-05	0.261662467
TCGA-EE-A2MM-06A-11D-A19B-05	0.154133048
TCGA-EE-A2MN-06A-11D-A19C-05	0.137680492
TCGA-EE-A2MP-06A-11D-A19C-05	0.246543435
TCGA-EE-A2MQ-06A-11D-A19C-05	0.234561711
TCGA-EE-A2MR-06A-11D-A19B-05	0.117488485
TCGA-EE-A2MS-06A-11D-A19C-05	0.054748429
TCGA-EE-A2MT-06A-11D-A19C-05	0.131457552
TCGA-EE-A2MU-06A-21D-A19B-05	0.18191238
TCGA-EE-A3AA-06A-11D-A19B-05	0.125101081
TCGA-EE-A3AB-06A-11D-A19B-05	0.336458358
TCGA-EE-A3AC-06A-11D-A19B-05	0.155090021
TCGA-EE-A3AD-06A-11D-A19B-05	0.312270689
TCGA-EE-A3AE-06A-11D-A19B-05	0.192200513
TCGA-EE-A3AF-06A-11D-A19B-05	0.236846103
TCGA-EE-A3AG-06A-31D-A19B-05	0.274913996
TCGA-EE-A3AH-06A-11D-A19B-05	0.279784642
TCGA-EE-A3J3-06A-11D-A211-05	0.154640736
TCGA-EE-A3J4-06A-11D-A211-05	0.106674642
TCGA-EE-A3J5-06A-11D-A211-05	0.278900377
TCGA-EE-A3J7-06A-11D-A211-05	0.077511501
TCGA-EE-A3J8-06A-11D-A211-05	0.438349238
TCGA-EE-A3JA-06A-11D-A211-05	0.175241737
TCGA-EE-A3JB-06A-11D-A21B-05	0.209064306
TCGA-EE-A3JD-06A-11D-A211-05	0.119326154
TCGA-EE-A3JE-06A-11D-A211-05	0.146584779
TCGA-EE-A3JH-06A-11D-A21B-05	0.182775225
TCGA-EE-A3JI-06A-11D-A21B-05	0.111033334
TCGA-EF-5830-01A-01D-1658-05	0.221173351
TCGA-EF-5831-01A-01D-1658-05	0.122107126
TCGA-EI-6506-01A-11D-1734-05	0.126260938
TCGA-EI-6507-01A-11D-1734-05	0.086173197
TCGA-EI-6508-01A-11D-1734-05	0.202846341
TCGA-EI-6509-01A-11D-1734-05	0.171322928
TCGA-EI-6510-01A-11D-1734-05	0.206739429
TCGA-EI-6511-01A-11D-1734-05	0.153400222
TCGA-EI-6512-01A-11D-1734-05	0.146735871
TCGA-EI-6513-01A-21D-1734-05	0.336292322
TCGA-EI-6514-01A-11D-1734-05	0.170221349
TCGA-EI-6881-01A-11D-1926-05	0.125048164
TCGA-EI-6882-01A-11D-1926-05	0.206328269
TCGA-EI-6883-01A-31D-1926-05	0.081412364
TCGA-EI-6884-01A-11D-1926-05	0.111227496
TCGA-EI-6885-01A-11D-1926-05	0.153619626
TCGA-EI-6917-01A-11D-1926-05	0.103730022
TCGA-EI-7002-01A-11D-1926-05	0.143520423
TCGA-EI-7004-01A-11D-1926-05	0.187911866
TCGA-EJ-5494-01A-01D-1578-05	0.09207222
TCGA-EJ-5495-01A-01D-1578-05	0.1440436
TCGA-EJ-5496-01A-01D-1578-05	0.114846571
TCGA-EJ-5497-01A-02D-1578-05	0.104289387
TCGA-EJ-5498-01A-01D-1578-05	0.13245804
TCGA-EJ-5499-01A-01D-1578-05	0.133217169
TCGA-EJ-5501-01A-01D-1578-05	0.122757351
TCGA-EJ-5502-01A-01D-1578-05	0.103134828
TCGA-EJ-5503-01A-01D-1578-05	0.144329232
TCGA-EJ-5504-01A-01D-1578-05	0.143740789
TCGA-EJ-5505-01A-01D-1578-05	0.093721719
TCGA-EJ-5506-01A-01D-1578-05	0.142786799
TCGA-EJ-5507-01A-01D-1578-05	0.15830486
TCGA-EJ-5508-01A-02D-1578-05	0.096108269
TCGA-EJ-5509-01A-01D-1578-05	0.125270825
TCGA-EJ-5510-01A-01D-1578-05	0.142063166
TCGA-EJ-5511-01A-01D-1578-05	0.122181166
TCGA-EJ-5512-01A-01D-1578-05	0.141353828
TCGA-EJ-5514-01A-01D-1578-05	0.208599444
TCGA-EJ-5515-01A-01D-1578-05	0.145972952
TCGA-EJ-5516-01A-01D-1578-05	0.121113468
TCGA-EJ-5517-01A-01D-1578-05	0.12360265
TCGA-EJ-5518-01A-01D-1578-05	0.15779579
TCGA-EJ-5519-01A-01D-1578-05	0.118471844
TCGA-EJ-5521-01A-01D-1578-05	0.162939054
TCGA-EJ-5522-01A-01D-1578-05	0.117630802
TCGA-EJ-5524-01A-01D-1578-05	0.096879861
TCGA-EJ-5525-01A-01D-1578-05	0.150138077
TCGA-EJ-5526-01A-01D-1578-05	0.100672899
TCGA-EJ-5527-01A-01D-1578-05	0.101123553
TCGA-EJ-5530-01A-01D-1578-05	0.118799917
TCGA-EJ-5531-01A-01D-1578-05	0.148714735
TCGA-EJ-5532-01A-01D-1578-05	0.112774523
TCGA-EJ-5542-01A-01D-1578-05	0.115968171
TCGA-EJ-7115-01A-11D-2116-05	0.101195176
TCGA-EJ-7123-01A-11D-1963-05	0.134332703
TCGA-EJ-7123-11A-01D-1963-05	0.149706177
TCGA-EJ-7125-01A-11D-1963-05	0.152348935
TCGA-EJ-7125-11A-01D-1963-05	0.117598545
TCGA-EJ-7218-01B-11D-A32C-05	0.165017413
TCGA-EJ-7314-01A-31D-2116-05	0.093130807
TCGA-EJ-7315-01A-31D-2116-05	0.121949165
TCGA-EJ-7317-01A-31D-2116-05	0.10005235
TCGA-EJ-7317-11A-01D-2116-05	0.120074799
TCGA-EJ-7318-01B-11D-A32C-05	0.110770488
TCGA-EJ-7321-01A-31D-2261-05	0.093141642
TCGA-EJ-7325-01B-11D-A32C-05	0.126889795
TCGA-EJ-7327-01A-11D-2116-05	0.088224283
TCGA-EJ-7327-11A-01D-2116-05	0.110644281
TCGA-EJ-7328-01A-31D-2116-05	0.08320378
TCGA-EJ-7328-11A-01D-2116-05	0.118780298
TCGA-EJ-7330-01A-11D-2116-05	0.125664332
TCGA-EJ-7331-01A-11D-2116-05	0.11063864
TCGA-EJ-7331-11A-01D-2116-05	0.110693134
TCGA-EJ-7781-01A-11D-2116-05	0.12548387
TCGA-EJ-7781-11A-01D-2116-05	0.155589622
TCGA-EJ-7782-01A-11D-2116-05	0.181202686
TCGA-EJ-7782-11A-01D-2116-05	0.131483042
TCGA-EJ-7783-01A-11D-2116-05	0.114170601
TCGA-EJ-7784-01A-11D-2116-05	0.086040246
TCGA-EJ-7784-11A-01D-2116-05	0.151768467
TCGA-EJ-7785-01A-11D-2116-05	0.101871693
TCGA-EJ-7785-11A-01D-2116-05	0.13193638
TCGA-EJ-7786-01A-11D-2116-05	0.102607719
TCGA-EJ-7786-11A-01D-2116-05	0.108663468
TCGA-EJ-7788-01A-11D-2116-05	0.10164606
TCGA-EJ-7789-01A-11D-2116-05	0.120581417
TCGA-EJ-7789-11A-01D-2116-05	0.144289307
TCGA-EJ-7791-01A-11D-2116-05	0.124693818
TCGA-EJ-7792-01A-11D-2116-05	0.09739868
TCGA-EJ-7792-11A-01D-2116-05	0.139442184
TCGA-EJ-7793-01A-31D-2261-05	0.112568678
TCGA-EJ-7794-01A-11D-2116-05	0.144053544
TCGA-EJ-7794-11A-01D-2116-05	0.132189471
TCGA-EJ-7797-01A-11D-2261-05	0.126720836
TCGA-EJ-8468-01A-21D-2399-05	0.088345827
TCGA-EJ-8469-01A-11D-2399-05	0.105697633
TCGA-EJ-8470-01A-11D-2399-05	0.104781809
TCGA-EJ-8472-01A-11D-2399-05	0.089682548
TCGA-EJ-8474-01A-11D-2399-05	0.079405996
TCGA-EJ-A46B-01A-31D-A258-05	0.132690816
TCGA-EJ-A46D-01A-21D-A258-05	0.121721195
TCGA-EJ-A46E-01A-31D-A258-05	0.153526494
TCGA-EJ-A46F-01A-31D-A258-05	0.085257275
TCGA-EJ-A46G-01A-31D-A26N-05	0.072036268
TCGA-EJ-A46H-01A-31D-A26N-05	0.170251836
TCGA-EJ-A46I-01A-12D-A26N-05	0.11354693
TCGA-EJ-A65B-01A-12D-A30F-05	0.150578957
TCGA-EJ-A65D-01A-11D-A30F-05	0.150073445
TCGA-EJ-A65E-01A-11D-A29T-05	0.123632196
TCGA-EJ-A65F-01A-21D-A30Z-05	0.096098591
TCGA-EJ-A65G-01A-21D-A29T-05	0.104171396
TCGA-EJ-A65J-01A-11D-A30Z-05	0.174413424
TCGA-EJ-A65M-01A-11D-A29T-05	0.106980885
TCGA-EJ-A6RA-01A-11D-A33U-05	0.139539291
TCGA-EJ-A6RC-01A-11D-A32C-05	0.117467728
TCGA-EJ-A7NF-01A-11D-A33U-05	0.105520789
TCGA-EJ-A7NG-01A-31D-A33U-05	0.148165178
TCGA-EJ-A7NH-01A-12D-A33U-05	0.152393387
TCGA-EJ-A7NJ-01A-22D-A34V-05	0.143601379
TCGA-EJ-A7NK-01A-12D-A34V-05	0.147394726
TCGA-EJ-A7NM-01A-21D-A33U-05	0.140319418
TCGA-EJ-A7NN-01A-11D-A33U-05	0.202073731
TCGA-EJ-A8FN-01A-11D-A34V-05	0.146194769
TCGA-EJ-A8FO-01A-21D-A365-05	0.147434045
TCGA-EJ-A8FP-01A-21D-A365-05	0.152528182
TCGA-EJ-A8FS-01A-11D-A34V-05	0.142759651
TCGA-EJ-A8FU-01A-11D-A365-05	0.153750039
TCGA-EJ-AB20-01A-12D-A41L-05	0.12433803
TCGA-EJ-AB27-01A-11D-A41L-05	0.132547158
TCGA-EK-A2GZ-01A-11D-A17Z-05	0.15543394
TCGA-EK-A2H0-01A-11D-A17Z-05	0.11737966
TCGA-EK-A2H1-01A-11D-A17Z-05	0.118303089
TCGA-EK-A2IP-01A-11D-A17Z-05	0.201311942
TCGA-EK-A2IR-01A-11D-A17Z-05	0.195586152
TCGA-EK-A2PG-01A-11D-A18K-05	0.257823349
TCGA-EK-A2PI-01A-11D-A18K-05	0.133240112
TCGA-EK-A2PK-01A-11D-A18K-05	0.187093435
TCGA-EK-A2PL-01A-11D-A18K-05	0.229443561
TCGA-EK-A2PM-01A-11D-A18K-05	0.244211113
TCGA-EK-A2R7-01A-11D-A18K-05	0.232421528
TCGA-EK-A2R8-01A-21D-A18K-05	0.162384855
TCGA-EK-A2R9-01A-11D-A18K-05	0.146699866
TCGA-EK-A2RA-01A-11D-A18K-05	0.278641174
TCGA-EK-A2RB-01A-11D-A18K-05	0.218974907
TCGA-EK-A2RC-01A-11D-A18K-05	0.225192953
TCGA-EK-A2RE-01A-11D-A18K-05	0.260056975
TCGA-EK-A2RJ-01A-11D-A18K-05	0.235487996
TCGA-EK-A2RK-01A-11D-A18K-05	0.188393815
TCGA-EK-A2RL-01A-11D-A18K-05	0.104484906
TCGA-EK-A2RM-01A-21D-A18K-05	0.161005381
TCGA-EK-A2RN-01A-12D-A212-05	0.282112073
TCGA-EK-A2RO-01A-11D-A18K-05	0.142213963
