TCGAlong.id	mRNAsi
TCGA-DD-A4NF-01A-11R-A27V-07	0.326269311
TCGA-DD-A4NG-01A-11R-A27V-07	0.359498268
TCGA-DD-A4NH-01A-11R-A27V-07	0.343796561
TCGA-DD-A4NI-01A-11R-A27V-07	0.304640072
TCGA-DD-A4NJ-01A-11R-A27V-07	0.389383225
TCGA-DD-A4NK-01A-11R-A28V-07	0.366395045
TCGA-DD-A4NL-01A-11R-A28V-07	0.276101628
TCGA-DD-A4NN-01A-11R-A28V-07	0.380719639
TCGA-DD-A4NO-01A-11R-A28V-07	0.341850228
TCGA-DD-A4NP-01A-11R-A28V-07	0.328091441
TCGA-DD-A4NQ-01A-21R-A28V-07	0.425754415
TCGA-DD-A4NR-01A-11R-A311-07	0.40302257
TCGA-DD-A4NS-01A-11R-A311-07	0.167069581
TCGA-DD-A4NV-01A-11R-A311-07	0.291853992
TCGA-DD-A73A-01A-12R-A32O-07	0.387148757
TCGA-DD-A73B-01A-12R-A32O-07	0.464942752
TCGA-DD-A73C-01A-12R-A33J-07	0.354957334
TCGA-DD-A73D-01A-12R-A32O-07	0.46390155
TCGA-DD-A73E-01A-12R-A32O-07	0.350252768
TCGA-DD-A73F-01A-11R-A32O-07	0.429181289
TCGA-DD-A73G-01A-22R-A32O-07	0.417477561
TCGA-DD-AA3A-01A-11R-A37K-07	0.377334731
TCGA-DD-AAC8-01A-11R-A41C-07	0.369215218
TCGA-DD-AAC9-01A-11R-A41C-07	0.336896346
TCGA-DD-AACA-01A-11R-A41C-07	0.366490783
TCGA-DD-AACA-02A-11R-A41C-07	0.350795725
TCGA-DD-AACA-02B-11R-A41C-07	0.451383101
TCGA-DD-AACB-01A-11R-A41C-07	0.416731896
TCGA-DD-AACC-01A-11R-A41C-07	0.381311145
TCGA-DD-AACD-01A-11R-A41C-07	0.43447763
TCGA-DD-AACE-01A-11R-A41C-07	0.369165049
TCGA-DD-AACF-01A-11R-A41C-07	0.459436425
TCGA-DD-AACG-01A-11R-A41C-07	0.526861399
TCGA-DD-AACH-01A-11R-A41C-07	0.392067191
TCGA-DD-AACI-01A-11R-A41C-07	0.399266162
TCGA-DD-AACJ-01A-11R-A41C-07	0.455668992
TCGA-DD-AACK-01A-11R-A41C-07	0.413389067
TCGA-DD-AACL-01A-11R-A41C-07	0.478640804
TCGA-DD-AACN-01A-11R-A41C-07	0.292954013
TCGA-DD-AACO-01A-11R-A41C-07	0.438940164
TCGA-DD-AACP-01A-11R-A41C-07	0.475996959
TCGA-DD-AACQ-01A-11R-A41C-07	0.407147672
TCGA-DD-AACS-01A-11R-A41C-07	0.423782906
TCGA-DD-AACT-01A-11R-A41C-07	0.346282769
TCGA-DD-AACU-01A-11R-A41C-07	0.358327248
TCGA-DD-AACV-01A-11R-A41C-07	0.496065375
TCGA-DD-AACW-01A-11R-A41C-07	0.439320813
TCGA-DD-AACX-01A-11R-A41C-07	0.438482767
TCGA-DD-AACY-01A-11R-A41C-07	0.375078605
TCGA-DD-AACZ-01A-11R-A41C-07	0.456028815
TCGA-DD-AAD0-01A-11R-A41C-07	0.41558194
TCGA-DD-AAD1-01A-11R-A41C-07	0.252927096
TCGA-DD-AAD2-01A-11R-A41C-07	0.317213083
TCGA-DD-AAD3-01A-11R-A41C-07	0.271081519
TCGA-DD-AAD5-01A-11R-A41C-07	0.415938821
TCGA-DD-AAD6-01A-11R-A41C-07	0.48611698
TCGA-DD-AAD8-01A-11R-A41C-07	0.410427912
TCGA-DD-AADA-01A-11R-A41C-07	0.309994627
TCGA-DD-AADB-01A-11R-A41C-07	0.435940228
TCGA-DD-AADC-01A-11R-A41C-07	0.441300902
TCGA-DD-AADD-01A-11R-A41C-07	0.482728088
TCGA-DD-AADF-01A-11R-A41C-07	0.480083897
TCGA-DD-AADG-01A-11R-A41C-07	0.370284914
TCGA-DD-AADI-01A-11R-A41C-07	0.351242839
TCGA-DD-AADJ-01A-11R-A41C-07	0.390220053
TCGA-DD-AADK-01A-11R-A41C-07	0.341677466
TCGA-DD-AADL-01A-11R-A41C-07	0.420094241
TCGA-DD-AADM-01A-11R-A41C-07	0.443701183
TCGA-DD-AADN-01A-11R-A41C-07	0.564322993
TCGA-DD-AADO-01A-11R-A41C-07	0.47116611
TCGA-DD-AADP-01A-11R-A39D-07	0.366347798
TCGA-DD-AADQ-01A-11R-A41C-07	0.445425878
TCGA-DD-AADR-01A-11R-A41C-07	0.495596604
TCGA-DD-AADS-01A-11R-A41C-07	0.438865734
TCGA-DD-AADU-01A-11R-A41C-07	0.380491143
TCGA-DD-AADV-01A-11R-A39D-07	0.38310278
TCGA-DD-AADW-01A-11R-A39D-07	0.340946814
TCGA-DD-AADY-01A-11R-A41C-07	0.397050583
TCGA-DD-AAE0-01A-11R-A41C-07	0.392650824
TCGA-DD-AAE1-01A-11R-A41C-07	0.412693337
TCGA-DD-AAE2-01A-11R-A41C-07	0.387491538
TCGA-DD-AAE3-01A-11R-A41C-07	0.354168558
TCGA-DD-AAE4-01A-11R-A41C-07	0.441971883
TCGA-DD-AAE6-01A-11R-A41C-07	0.514440989
TCGA-DD-AAE7-01A-11R-A41C-07	0.310360147
TCGA-DD-AAE9-01A-11R-A41C-07	0.397604103
TCGA-DD-AAEA-01A-11R-A41C-07	0.440954402
TCGA-DD-AAEB-01A-11R-A41C-07	0.367846079
TCGA-DD-AAED-01A-12R-A41C-07	0.420746769
TCGA-DD-AAEE-01A-11R-A41C-07	0.400954119
TCGA-DD-AAEG-01A-11R-A39D-07	0.399662386
TCGA-DD-AAEH-01A-11R-A41C-07	0.393716179
TCGA-DD-AAEI-01A-11R-A41C-07	0.463445545
TCGA-DD-AAEK-01A-11R-A41C-07	0.325496775
TCGA-DD-AAVP-01A-11R-A41C-07	0.374294476
TCGA-DD-AAVQ-01A-11R-A41C-07	0.376290822
TCGA-DD-AAVR-01A-11R-A41C-07	0.320553409
TCGA-DD-AAVS-01A-11R-A41C-07	0.375798816
TCGA-DD-AAVU-01A-11R-A41C-07	0.488229727
TCGA-DD-AAVV-01A-11R-A41C-07	0.328084959
TCGA-DD-AAVW-01A-11R-A41C-07	0.272509041
TCGA-DD-AAVX-01A-11R-A41C-07	0.383138242
TCGA-DD-AAVY-01A-11R-A41C-07	0.421611602
TCGA-DD-AAVZ-01A-11R-A41C-07	0.404742976
TCGA-DD-AAW0-01A-11R-A41C-07	0.323632201
TCGA-DD-AAW1-01A-11R-A41C-07	0.348154144
TCGA-DD-AAW2-01A-11R-A41C-07	0.379845672
TCGA-DD-AAW3-01A-11R-A41C-07	0.394061288
TCGA-DE-A0XZ-01A-11R-A180-07	0.225315758
TCGA-DE-A0Y2-01A-11R-A10U-07	0.235452332
TCGA-DE-A0Y3-01B-11R-A10U-07	0.272262353
TCGA-DE-A2OL-01A-11R-A18C-07	0.240525352
TCGA-DE-A3KN-01A-11R-A20F-07	0.166442839
TCGA-DE-A4M8-01A-21R-A250-07	0.207849608
TCGA-DE-A4M9-01A-11R-A250-07	0.228015042
TCGA-DE-A4MA-01A-11R-A250-07	0.29467984
TCGA-DE-A4MB-01A-11R-A250-07	0.204735732
TCGA-DE-A4MC-01A-11R-A250-07	0.267437646
TCGA-DE-A4MD-01A-11R-A250-07	0.335657967
TCGA-DE-A4MD-06A-11R-A250-07	0.234290576
TCGA-DE-A69J-01A-21R-A39I-07	0.258484394
TCGA-DE-A69K-01A-11R-A39I-07	0.222652602
TCGA-DE-A7U5-01A-11R-A39I-07	0.173027026
TCGA-DF-A2KN-01A-11R-A180-07	0.376394077
TCGA-DF-A2KR-01A-11R-A180-07	0.424948512
TCGA-DF-A2KS-01A-11R-A18M-07	0.575424267
TCGA-DF-A2KU-01A-11R-A180-07	0.554500172
TCGA-DF-A2KV-01A-11R-A180-07	0.434182009
TCGA-DF-A2KY-01A-21R-A213-07	0.52206497
TCGA-DF-A2KZ-01A-11R-A213-07	0.309391961
TCGA-DF-A2L0-01A-11R-A180-07	0.524122705
TCGA-DG-A2KJ-01A-11R-A32Y-07	0.517547038
TCGA-DG-A2KK-01A-11R-A180-07	0.476021688
TCGA-DG-A2KL-01A-11R-A180-07	0.362894905
TCGA-DG-A2KM-01A-11R-A180-07	0.407987002
TCGA-DH-5140-01A-01R-1470-07	0.359505264
TCGA-DH-5141-01A-01R-1470-07	0.357208035
TCGA-DH-5142-01A-01R-1470-07	0.341156273
TCGA-DH-5143-01A-01R-1470-07	0.386607748
TCGA-DH-5144-01A-01R-1470-07	0.445292253
TCGA-DH-A669-01A-12R-A31N-07	0.462025116
TCGA-DH-A669-02A-11R-A31N-07	0.445960585
TCGA-DH-A66B-01A-11R-A29R-07	0.312388833
TCGA-DH-A66D-01A-11R-A31N-07	0.325431615
TCGA-DH-A66F-01A-11R-A29R-07	0.371481854
TCGA-DH-A66G-01A-21R-A31N-07	0.304434098
TCGA-DH-A7UR-01A-11R-A33Z-07	0.394779198
TCGA-DH-A7US-01A-11R-A33Z-07	0.36609185
TCGA-DH-A7UT-01A-12R-A34F-07	0.289867624
TCGA-DH-A7UU-01A-12R-A34F-07	0.359844274
TCGA-DH-A7UV-01A-12R-A34F-07	0.318902041
TCGA-DI-A0WH-01A-12R-A12I-07	0.422288489
TCGA-DI-A1BU-01A-11R-A137-07	0.409163429
TCGA-DI-A1BY-01A-21R-A137-07	0.254996081
TCGA-DI-A1C3-01A-41R-A137-07	0.193927746
TCGA-DI-A1NN-01A-11R-A16F-07	0.558726433
TCGA-DI-A1NO-01A-31R-A157-07	0.575665781
TCGA-DI-A2QT-01A-12R-A19W-07	0.495663589
TCGA-DI-A2QU-01A-11R-A18M-07	0.491624779
TCGA-DI-A2QU-11A-11R-A18M-07	0.072342596
TCGA-DI-A2QY-01A-12R-A19W-07	0.316232727
TCGA-DI-A2QY-11A-11R-A19W-07	0.257114721
TCGA-DJ-A13L-01A-11R-A220-07	0.222720775
TCGA-DJ-A13M-01A-11R-A10U-07	0.300326771
TCGA-DJ-A13O-01A-11R-A10U-07	0.244592396
TCGA-DJ-A13P-01A-11R-A10U-07	0.234047829
TCGA-DJ-A13R-01A-11R-A10U-07	0.323471677
TCGA-DJ-A13S-01A-11R-A10U-07	0.297777999
TCGA-DJ-A13T-01A-11R-A10U-07	0.233777296
TCGA-DJ-A13U-01A-11R-A10U-07	0.286433081
TCGA-DJ-A13V-01A-11R-A10U-07	0.227014231
TCGA-DJ-A13W-01A-11R-A10U-07	0.229916815
TCGA-DJ-A13X-01A-11R-A10U-07	0.231991574
TCGA-DJ-A1QD-01A-11R-A14Y-07	0.244585078
TCGA-DJ-A1QE-01A-21R-A14Y-07	0.235706025
TCGA-DJ-A1QF-01A-12R-A14Y-07	0.244790255
TCGA-DJ-A1QG-01A-11R-A14Y-07	0.303335396
TCGA-DJ-A1QH-01A-21R-A14Y-07	0.251696924
TCGA-DJ-A1QI-01A-11R-A14Y-07	0.231235134
TCGA-DJ-A1QL-01A-11R-A14Y-07	0.239185853
TCGA-DJ-A1QM-01A-11R-A14Y-07	0.177961903
TCGA-DJ-A1QN-01A-11R-A14Y-07	0.227330707
TCGA-DJ-A1QO-01A-11R-A14Y-07	0.247480147
TCGA-DJ-A1QQ-01A-11R-A14Y-07	0.204190167
TCGA-DJ-A2PN-01A-21R-A19O-07	0.222658851
TCGA-DJ-A2PO-01A-21R-A19O-07	0.246331632
TCGA-DJ-A2PP-01A-11R-A19O-07	0.315907242
TCGA-DJ-A2PQ-01A-11R-A18C-07	0.256832524
TCGA-DJ-A2PR-01A-11R-A19O-07	0.233476497
TCGA-DJ-A2PS-01A-11R-A18C-07	0.22808093
TCGA-DJ-A2PT-01A-11R-A18C-07	0.228019113
TCGA-DJ-A2PU-01A-12R-A19O-07	0.222996143
TCGA-DJ-A2PV-01A-11R-A19O-07	0.171035232
TCGA-DJ-A2PW-01A-11R-A19O-07	0.217166649
TCGA-DJ-A2PX-01A-11R-A18C-07	0.220856569
TCGA-DJ-A2PY-01A-11R-A18C-07	0.23538746
TCGA-DJ-A2PZ-01A-21R-A18C-07	0.252064171
TCGA-DJ-A2Q0-01A-11R-A206-07	0.367434113
TCGA-DJ-A2Q1-01A-22R-A19O-07	0.232949757
TCGA-DJ-A2Q2-01A-11R-A19O-07	0.281225931
TCGA-DJ-A2Q3-01A-11R-A18C-07	0.236248097
TCGA-DJ-A2Q4-01A-21R-A18C-07	0.234477016
TCGA-DJ-A2Q5-01A-11R-A18C-07	0.255282723
TCGA-DJ-A2Q6-01A-11R-A18C-07	0.200679141
TCGA-DJ-A2Q7-01A-11R-A18C-07	0.238018091
TCGA-DJ-A2Q9-01A-21R-A18C-07	0.19149652
TCGA-DJ-A2QA-01A-11R-A18C-07	0.26082707
TCGA-DJ-A2QB-01A-11R-A19O-07	0.307462356
TCGA-DJ-A2QC-01A-11R-A18C-07	0.252695304
TCGA-DJ-A3UK-01A-11R-A22L-07	0.213467893
TCGA-DJ-A3UM-01A-11R-A22L-07	0.213216712
TCGA-DJ-A3UN-01A-11R-A22L-07	0.243550631
TCGA-DJ-A3UO-01A-11R-A22L-07	0.227433514
TCGA-DJ-A3UP-01A-11R-A22L-07	0.246664348
TCGA-DJ-A3UQ-01A-11R-A22L-07	0.19353117
TCGA-DJ-A3UR-01A-11R-A22L-07	0.240831031
TCGA-DJ-A3US-01A-11R-A22L-07	0.23809847
TCGA-DJ-A3UT-01A-11R-A22L-07	0.250792156
TCGA-DJ-A3UU-01A-11R-A22L-07	0.199375782
TCGA-DJ-A3UW-01A-11R-A22L-07	0.222028273
TCGA-DJ-A3UX-01A-11R-A22L-07	0.234706572
TCGA-DJ-A3UY-01A-21R-A22L-07	0.211377072
TCGA-DJ-A3UZ-01A-11R-A22U-07	0.213908997
TCGA-DJ-A3V0-01A-11R-A22U-07	0.189597627
TCGA-DJ-A3V2-01A-11R-A22U-07	0.253255499
TCGA-DJ-A3V3-01A-11R-A22U-07	0.208864005
TCGA-DJ-A3V4-01A-11R-A22U-07	0.241106831
TCGA-DJ-A3V5-01A-11R-A22U-07	0.221329238
TCGA-DJ-A3V7-01A-11R-A23N-07	0.263951336
TCGA-DJ-A3V8-01A-11R-A23N-07	0.243889335
TCGA-DJ-A3V9-01A-11R-A23N-07	0.172899844
TCGA-DJ-A3VA-01A-11R-A23N-07	0.237454086
TCGA-DJ-A3VB-01A-11R-A23N-07	0.24698004
TCGA-DJ-A3VD-01A-11R-A23N-07	0.192409258
TCGA-DJ-A3VE-01A-11R-A23N-07	0.192120506
TCGA-DJ-A3VF-01A-11R-A23N-07	0.167911331
TCGA-DJ-A3VG-01A-11R-A23N-07	0.212266061
TCGA-DJ-A3VI-01A-11R-A23N-07	0.277162535
TCGA-DJ-A3VJ-01A-11R-A23N-07	0.191057713
TCGA-DJ-A3VK-01A-11R-A23N-07	0.225369865
TCGA-DJ-A3VL-01A-11R-A23N-07	0.230255035
TCGA-DJ-A3VM-01A-11R-A23N-07	0.288015811
TCGA-DJ-A4UL-01A-11R-A250-07	0.263659504
TCGA-DJ-A4UP-01A-11R-A250-07	0.186405075
TCGA-DJ-A4UQ-01A-11R-A250-07	0.170332827
TCGA-DJ-A4UR-01A-11R-A250-07	0.184015333
TCGA-DJ-A4UT-01A-11R-A250-07	0.167601627
TCGA-DJ-A4UW-01A-11R-A250-07	0.139142519
TCGA-DJ-A4V0-01A-11R-A250-07	0.216360902
TCGA-DJ-A4V2-01A-11R-A250-07	0.220799827
TCGA-DJ-A4V4-01A-11R-A250-07	0.22586731
TCGA-DJ-A4V5-01A-11R-A250-07	0.18815093
TCGA-DK-A1A3-01A-11R-A13Y-07	0.372077614
TCGA-DK-A1A5-01A-11R-A13Y-07	0.346633478
TCGA-DK-A1A6-01A-11R-A13Y-07	0.532323192
TCGA-DK-A1A7-01A-11R-A13Y-07	0.461041813
TCGA-DK-A1AA-01A-11R-A13Y-07	0.338444594
TCGA-DK-A1AB-01A-11R-A13Y-07	0.266442135
TCGA-DK-A1AC-01A-11R-A13Y-07	0.533227278
TCGA-DK-A1AD-01A-11R-A13Y-07	0.46569019
TCGA-DK-A1AE-01A-11R-A13Y-07	0.54399563
TCGA-DK-A1AF-01A-11R-A13Y-07	0.222850354
TCGA-DK-A1AG-01A-11R-A13Y-07	0.370546978
TCGA-DK-A2HX-01A-12R-A18C-07	0.208626986
TCGA-DK-A2I1-01A-11R-A180-07	0.347118049
TCGA-DK-A2I2-01A-11R-A180-07	0.420255493
TCGA-DK-A2I4-01A-11R-A21D-07	0.329527896
TCGA-DK-A2I6-01A-12R-A18C-07	0.497443312
TCGA-DK-A3IK-01A-32R-A21D-07	0.318052841
TCGA-DK-A3IL-01A-11R-A20F-07	0.389363483
TCGA-DK-A3IM-01A-11R-A20F-07	0.566014286
TCGA-DK-A3IN-01A-11R-A20F-07	0.363181292
TCGA-DK-A3IQ-01A-31R-A32Y-07	0.058138341
TCGA-DK-A3IS-01A-21R-A21D-07	0.461936526
TCGA-DK-A3IT-01A-31R-A20F-07	0.411856841
TCGA-DK-A3IU-01A-11R-A20F-07	0.28689346
TCGA-DK-A3IV-01A-22R-A21D-07	0.486191613
TCGA-DK-A3WW-01A-22R-A23N-07	0.470004391
TCGA-DK-A3WX-01A-22R-A22U-07	0.442899336
TCGA-DK-A3WY-01A-11R-A22U-07	0.423677522
TCGA-DK-A3X1-01A-12R-A22U-07	0.461548744
TCGA-DK-A3X2-01A-11R-A22U-07	0.567655433
TCGA-DK-A6AV-01A-12R-A30C-07	0.470515218
TCGA-DK-A6AW-01A-11R-A30C-07	0.322517023
TCGA-DK-A6B0-01A-11R-A31N-07	0.387693109
TCGA-DK-A6B1-01A-12R-A30C-07	0.407351888
TCGA-DK-A6B5-01A-11R-A31N-07	0.406879233
TCGA-DK-A6B6-01A-11R-A30C-07	0.501937362
TCGA-DK-AA6L-01A-11R-A39I-07	0.412334633
TCGA-DK-AA6M-01A-11R-A39I-07	0.37656761
TCGA-DK-AA6P-01A-11R-A39I-07	0.507852611
TCGA-DK-AA6Q-01A-11R-A39I-07	0.465213832
TCGA-DK-AA6R-01A-11R-A42T-07	0.460676802
TCGA-DK-AA6S-01A-21R-A39I-07	0.254967186
TCGA-DK-AA6T-01A-11R-A39I-07	0.597194813
TCGA-DK-AA6U-01A-11R-A39I-07	0.511692875
TCGA-DK-AA6W-01A-12R-A39I-07	0.565284528
TCGA-DK-AA6X-01A-12R-A42T-07	0.397394282
TCGA-DK-AA71-01A-31R-A39I-07	0.449931179
TCGA-DK-AA74-01A-11R-A39I-07	0.286190973
TCGA-DK-AA75-01A-11R-A39I-07	0.56712444
TCGA-DK-AA76-01A-11R-A39I-07	0.497257608
TCGA-DK-AA77-01A-11R-A39I-07	0.457592879
TCGA-DM-A0X9-01A-11R-A155-07	0.586065298
TCGA-DM-A0XD-01A-12R-A155-07	0.560847412
TCGA-DM-A0XF-01A-11R-A155-07	0.563273776
TCGA-DM-A1D0-01A-11R-A155-07	0.533382396
TCGA-DM-A1D4-01A-21R-A155-07	0.569689137
TCGA-DM-A1D6-01A-21R-A155-07	0.570886867
TCGA-DM-A1D7-01A-11R-A155-07	0.511518946
TCGA-DM-A1D8-01A-11R-A155-07	0.527747212
TCGA-DM-A1D9-01A-11R-A155-07	0.51635168
TCGA-DM-A1DA-01A-11R-A155-07	0.641465558
TCGA-DM-A1DB-01A-11R-A155-07	0.646623347
TCGA-DM-A1HA-01A-11R-A155-07	0.540762465
TCGA-DM-A1HB-01A-21R-A180-07	0.531506038
TCGA-DM-A280-01A-12R-A16W-07	0.506166608
TCGA-DM-A282-01A-12R-A16W-07	0.470757278
TCGA-DM-A285-01A-11R-A16W-07	0.495292294
TCGA-DM-A288-01A-11R-A16W-07	0.520908066
TCGA-DM-A28A-01A-21R-A32Y-07	0.522207756
TCGA-DM-A28C-01A-11R-A32Y-07	0.506990736
TCGA-DM-A28E-01A-11R-A32Y-07	0.549237025
TCGA-DM-A28F-01A-11R-A32Y-07	0.537334523
TCGA-DM-A28G-01A-11R-A16W-07	0.47235562
TCGA-DM-A28H-01A-11R-A16W-07	0.684254098
TCGA-DM-A28K-01A-21R-A32Y-07	0.544731816
TCGA-DM-A28M-01A-12R-A16W-07	0.597875629
TCGA-DO-A1JZ-01A-11R-A13Y-07	0.210165499
TCGA-DO-A1JZ-11A-11R-A13Y-07	0.278326985
TCGA-DO-A1K0-01A-11R-A13Y-07	0.250673392
TCGA-DO-A2HM-01B-11R-A22L-07	0.253341413
TCGA-DQ-5624-01A-01R-1873-07	0.250624516
TCGA-DQ-5625-01A-01R-1873-07	0.346535931
TCGA-DQ-5629-01A-01R-1873-07	0.506237582
TCGA-DQ-5630-01A-01R-1873-07	0.261484572
TCGA-DQ-5631-01A-01R-1873-07	0.374493314
TCGA-DQ-7588-01A-11R-2081-07	0.549616692
TCGA-DQ-7589-01A-11R-2232-07	0.431182177
TCGA-DQ-7590-01A-11R-2232-07	0.40472577
TCGA-DQ-7591-01A-11R-2081-07	0.534783802
TCGA-DQ-7592-01A-11R-2081-07	0.405889405
TCGA-DQ-7593-01A-11R-2232-07	0.453807321
TCGA-DQ-7594-01A-11R-2232-07	0.445208051
TCGA-DQ-7595-01A-11R-2232-07	0.474761809
TCGA-DQ-7596-01A-11R-2232-07	0.49691544
TCGA-DR-A0ZL-01A-11R-A10U-07	0.560915879
TCGA-DR-A0ZM-01A-12R-A10U-07	0.440733517
TCGA-DS-A0VK-01A-21R-A10U-07	0.411630641
TCGA-DS-A0VL-01A-21R-A10U-07	0.468667984
TCGA-DS-A0VM-01A-11R-A10U-07	0.461532292
TCGA-DS-A0VN-01A-21R-A10U-07	0.484195711
TCGA-DS-A1O9-01A-11R-A14Y-07	0.404897943
TCGA-DS-A1OA-01A-11R-A14Y-07	0.426118284
TCGA-DS-A1OB-01A-11R-A14Y-07	0.552953252
TCGA-DS-A1OC-01A-11R-A14Y-07	0.490094029
TCGA-DS-A1OD-01A-11R-A14Y-07	0.409654168
TCGA-DS-A3LQ-01A-21R-A21T-07	0.503518659
TCGA-DS-A5RQ-01A-11R-A28H-07	0.435754347
TCGA-DS-A7WF-01A-11R-A352-07	0.412940498
TCGA-DS-A7WH-01A-22R-A352-07	0.336132827
TCGA-DS-A7WI-01A-12R-A352-07	0.491350084
TCGA-DT-5265-01A-21R-1830-07	0.328220747
TCGA-DU-5847-01A-11R-1708-07	0.304095746
TCGA-DU-5849-01A-11R-1708-07	0.388729085
TCGA-DU-5851-01A-13R-1896-07	0.363045068
TCGA-DU-5852-01A-11R-1708-07	0.323849612
TCGA-DU-5853-01A-11R-1896-07	0.35608687
TCGA-DU-5854-01A-11R-1708-07	0.254835338
TCGA-DU-5855-01A-11R-1708-07	0.318910541
TCGA-DU-5870-01A-11R-1708-07	0.370475965
TCGA-DU-5870-02A-12R-A36H-07	0.43305854
TCGA-DU-5871-01A-12R-1708-07	0.365283675
TCGA-DU-5872-01A-11R-1708-07	0.347954148
TCGA-DU-5872-02A-21R-A36H-07	0.197048565
TCGA-DU-5874-01A-11R-1708-07	0.429535106
TCGA-DU-6392-01A-11R-1708-07	0.372158015
TCGA-DU-6393-01A-11R-1708-07	0.409485896
TCGA-DU-6394-01A-11R-1708-07	0.373772197
TCGA-DU-6395-01A-13R-1708-07	0.343071779
TCGA-DU-6396-01A-11R-1708-07	0.290378923
TCGA-DU-6397-01A-11R-1708-07	0.377379976
TCGA-DU-6397-02A-12R-A36H-07	0.406816666
TCGA-DU-6399-01A-12R-1708-07	0.370262711
TCGA-DU-6400-01A-12R-1708-07	0.419823128
TCGA-DU-6401-01A-11R-1708-07	0.311221198
TCGA-DU-6402-01A-11R-1708-07	0.270824279
TCGA-DU-6403-01A-11R-1708-07	0.403702875
TCGA-DU-6404-01A-11R-1708-07	0.252860001
TCGA-DU-6404-02A-21R-A36H-07	0.212591834
TCGA-DU-6404-02B-11R-A36H-07	0.296535751
TCGA-DU-6405-01A-11R-1708-07	0.335273267
TCGA-DU-6406-01A-11R-1708-07	0.347544818
TCGA-DU-6407-01A-13R-1708-07	0.373443629
TCGA-DU-6407-02A-12R-A36H-07	0.428586
TCGA-DU-6407-02B-11R-A36H-07	0.449910345
TCGA-DU-6408-01A-11R-1708-07	0.364147994
TCGA-DU-6410-01A-11R-1896-07	0.486247655
TCGA-DU-6542-01A-11R-1896-07	0.362423598
TCGA-DU-7006-01A-11R-2027-07	0.267987397
TCGA-DU-7007-01A-11R-2027-07	0.241685
TCGA-DU-7008-01A-11R-2027-07	0.435075704
TCGA-DU-7009-01A-11R-2027-07	0.424853389
TCGA-DU-7010-01A-11R-2027-07	0.381239313
TCGA-DU-7011-01A-11R-2027-07	0.320213875
TCGA-DU-7012-01A-11R-2027-07	0.2532036
TCGA-DU-7013-01A-11R-2027-07	0.358238995
TCGA-DU-7014-01A-11R-2027-07	0.354966789
TCGA-DU-7015-01A-11R-2027-07	0.395561276
TCGA-DU-7018-01A-11R-2027-07	0.460856566
TCGA-DU-7019-01A-11R-2027-07	0.336769211
TCGA-DU-7290-01A-11R-2027-07	0.250321951
TCGA-DU-7292-01A-11R-2027-07	0.367628636
TCGA-DU-7294-01A-11R-2027-07	0.437668249
TCGA-DU-7298-01A-11R-2027-07	0.409186958
TCGA-DU-7299-01A-21R-2027-07	0.381992874
TCGA-DU-7300-01A-21R-2090-07	0.387525821
TCGA-DU-7301-01A-11R-2090-07	0.338338147
TCGA-DU-7302-01A-11R-2090-07	0.432749915
TCGA-DU-7304-01A-12R-2090-07	0.324607926
TCGA-DU-7304-02A-12R-A36H-07	0.481896311
TCGA-DU-7306-01A-11R-2090-07	0.348968575
TCGA-DU-7309-01A-11R-2090-07	0.367595666
TCGA-DU-8158-01A-11R-2256-07	0.250034819
TCGA-DU-8161-01A-11R-2256-07	0.30993501
TCGA-DU-8162-01A-21R-2256-07	0.363838184
TCGA-DU-8163-01A-11R-2256-07	0.332753881
TCGA-DU-8164-01A-11R-2256-07	0.423364766
TCGA-DU-8165-01A-11R-2256-07	0.315179908
TCGA-DU-8166-01A-11R-2256-07	0.335992462
TCGA-DU-8167-01A-11R-2256-07	0.341314634
TCGA-DU-8168-01A-11R-2256-07	0.455654225
TCGA-DU-A5TP-01A-11R-A28M-07	0.343256404
TCGA-DU-A5TR-01A-11R-A28M-07	0.236833783
TCGA-DU-A5TS-01A-11R-A28M-07	0.338122649
TCGA-DU-A5TT-01A-11R-A28M-07	0.26072081
TCGA-DU-A5TU-01A-11R-A28M-07	0.308925307
TCGA-DU-A5TW-01A-11R-A28M-07	0.359226444
TCGA-DU-A5TY-01A-11R-A28M-07	0.238782935
TCGA-DU-A6S2-01A-21R-A32Q-07	0.365210423
TCGA-DU-A6S3-01A-12R-A32Q-07	0.411191547
TCGA-DU-A6S6-01A-21R-A32Q-07	0.384459114
TCGA-DU-A6S7-01A-21R-A32Q-07	0.341049127
TCGA-DU-A6S8-01A-12R-A32Q-07	0.436800299
TCGA-DU-A76K-01A-11R-A33Z-07	0.33625265
TCGA-DU-A76L-01A-11R-A32Q-07	0.239036882
TCGA-DU-A76O-01A-11R-A32Q-07	0.364268475
TCGA-DU-A76R-01A-11R-A32Q-07	0.333549856
TCGA-DU-A7T6-01A-11R-A33Z-07	0.41278186
TCGA-DU-A7T8-01A-21R-A34R-07	0.32567999
TCGA-DU-A7TA-01A-11R-A33Z-07	0.318728316
TCGA-DU-A7TB-01A-11R-A33Z-07	0.35354358
TCGA-DU-A7TC-01A-21R-A34R-07	0.420233795
TCGA-DU-A7TD-01A-12R-A34F-07	0.325240977
TCGA-DU-A7TG-01A-21R-A34R-07	0.370534244
TCGA-DU-A7TI-01A-11R-A33Z-07	0.337462297
TCGA-DU-A7TJ-01A-11R-A34R-07	0.335497749
TCGA-DV-5565-01A-01R-1541-07	0.190650395
